zip_code,total_population,total_population_male,total_population_female,median_age,under_18,age_18_and_over,age_65_and_over
61431,315,155,160,53.7,42,273,114
61432,686,341,345,41.3,174,512,148
61433,22,22,0,-,0,22,0
61434,2986,1435,1551,40.9,794,2192,542
61435,155,52,103,25.9,49,106,0
61436,787,381,406,59.1,96,691,196
61437,664,334,330,51.4,95,569,188
61438,691,358,333,43.8,126,565,171
61439,250,144,106,34.5,86,164,56
61440,774,397,377,32.8,242,532,131
61441,815,432,383,39.6,229,586,184
61442,678,338,340,50.5,100,578,189
61443,13584,6792,6792,43.7,2871,10713,3050
61447,1133,614,519,40.2,289,844,173
61448,4076,1796,2280,42.8,1052,3024,983
61449,229,141,88,51.5,34,195,82
61450,1756,926,830,48.5,354,1402,465
61451,225,109,116,31.9,44,181,17
61452,146,57,89,41.7,26,120,34
61453,691,366,325,33.7,151,540,104
61454,505,256,249,44,106,399,166
61455,17653,8265,9388,31.2,2751,14902,3194
61458,464,245,219,53.8,74,390,139
61459,348,209,139,46.4,86,262,59
61460,179,87,92,48.8,45,134,43
61462,10855,5148,5707,38.9,2418,8437,2157
61465,1250,689,561,49.8,209,1041,330
61466,267,181,86,39.2,59,208,47
61467,1244,584,660,38.2,385,859,137
61468,190,82,108,35.4,55,135,28
61469,1926,977,949,53.9,288,1638,608
61470,505,230,275,47.8,65,440,89
61471,136,67,69,38.3,36,100,29
61472,387,205,182,54.5,51,336,102
61473,1307,703,604,41,289,1018,355
61474,285,151,134,36.1,81,204,57
61475,192,123,69,47.5,40,152,74
61476,605,300,305,37.8,153,452,71
61477,499,249,250,47.3,68,431,82
61478,383,251,132,15.3,220,163,28
61479,24,12,12,81.8,0,24,16
61480,1352,629,723,38,348,1004,263
61482,520,238,282,36.6,134,386,62
61483,1861,940,921,46.3,400,1461,481
61484,737,398,339,50.8,118,619,168
61485,387,180,207,40.6,102,285,74
61486,1450,719,731,46.2,245,1205,284
61488,1284,615,669,39.7,273,1011,286
61489,841,427,414,39,230,611,174
61490,1103,584,519,45.8,193,910,261
61491,2276,1127,1149,45.4,460,1816,524
61501,1646,785,861,41.4,405,1241,260
61516,754,399,355,35.8,200,554,118
61517,3196,1509,1687,42.1,958,2238,637
61519,249,132,117,41.6,68,181,33
61520,16176,8628,7548,44.7,2710,13466,3419
61523,10356,5119,5237,42.1,2544,7812,2076
61524,358,169,189,55.3,38,320,125
61525,11543,5739,5804,35.1,3918,7625,1492
61526,808,380,428,56.8,147,661,282
61528,3435,1844,1591,42.4,976,2459,446
61529,2730,1238,1492,37.7,829,1901,463
61530,6614,3107,3507,39.1,1282,5332,1312
61531,3144,1570,1574,38.9,829,2315,598
61532,410,235,175,42.1,92,318,49
61533,2363,1195,1168,35.6,630,1733,335
61534,2057,1089,968,37.6,627,1430,238
61535,2163,1136,1027,40.9,661,1502,330
61536,3207,1581,1626,54.1,497,2710,875
61537,2727,1351,1376,44.4,602,2125,589
61539,150,71,79,44,39,111,24
61540,2771,1351,1420,45.1,617,2154,634
61541,99,52,47,49.4,7,92,19
61542,3407,1705,1702,43.4,766,2641,706
61543,111,66,45,43.4,20,91,24
61544,872,426,446,33.5,299,573,129
61545,766,412,354,38.6,207,559,128
61546,3791,1847,1944,47.7,753,3038,933
61547,3835,1954,1881,43.1,1082,2753,689
61548,12301,6032,6269,41.4,2981,9320,2203
61550,18483,8603,9880,43.2,4319,14164,4447
61552,220,150,70,34.7,83,137,16
61553,259,114,145,37,97,162,36
61554,40775,20261,20514,42.2,8088,32687,7901
61559,3845,1887,1958,46.4,896,2949,797
61560,586,313,273,68.3,24,562,319
61561,2500,1256,1244,41.9,632,1868,545
61562,92,72,20,77.1,0,92,57
61563,556,292,264,42.7,92,464,131
61564,1053,540,513,37.8,281,772,173
61565,1433,765,668,41.5,339,1094,305
61567,500,284,216,54.3,82,418,129
61568,4606,2214,2392,41.3,1157,3449,956
61569,1010,447,563,40.5,213,797,167
61570,1663,845,818,42.1,378,1285,321
61571,24712,12199,12513,39.2,6680,18032,4140
61572,1029,529,500,43.2,183,846,228
61602,862,530,332,36.7,32,830,169
61603,15789,8101,7688,35.3,4093,11696,1882
61604,28220,13643,14577,39.7,6087,22133,5455
61605,13776,6213,7563,35.9,4112,9664,2089
61606,7232,3812,3420,23.4,1044,6188,604
61607,10522,5404,5118,43.6,2398,8124,2030
61610,4695,2319,2376,36.9,670,4025,489
61611,23447,12251,11196,43,4569,18878,5046
61614,28399,12819,15580,38.6,6402,21997,6310
61615,23167,11655,11512,38,4666,18501,4132
61616,5890,2848,3042,39.7,1267,4623,1060
61625,438,241,197,19.8,0,438,0
61701,35480,17201,18279,36,6835,28645,5338
61704,37517,19191,18326,35.9,8984,28533,4978
61705,12746,6320,6426,40.3,3346,9400,1980
61720,319,166,153,31.4,109,210,57
61721,573,284,289,54.6,118,455,215
61722,701,359,342,38.6,184,517,136
61723,2498,1239,1259,39.8,595,1903,484
61724,439,233,206,41.9,107,332,71
61725,1644,772,872,38.8,416,1228,260
61726,2508,1205,1303,38.2,614,1894,377
61727,9421,4691,4730,41.8,2013,7408,1820
61728,1301,579,722,36.5,322,979,257
61729,1184,613,571,31.6,387,797,122
61730,369,183,186,47.7,110,259,80
61731,145,71,74,29.8,50,95,22
61732,2017,941,1076,42.2,439,1578,312
61733,870,422,448,39.6,177,693,126
61734,2520,1211,1309,46.6,577,1943,649
61735,363,182,181,37.5,109,254,34
61736,2578,1245,1333,34.8,833,1745,434
61737,444,237,207,44.4,80,364,63
61738,4186,2254,1932,38,1031,3155,646
61739,4635,2193,2442,42.4,1268,3367,1086
61740,1556,749,807,41.4,370,1186,374
61741,1635,806,829,30.8,487,1148,192
61742,1390,668,722,40.6,426,964,210
61743,165,97,68,41.6,31,134,43
61744,1506,717,789,50.9,326,1180,333
61745,4507,2150,2357,40.8,1322,3185,685
61747,1452,656,796,50.2,277,1175,343
61748,2732,1407,1325,40.9,752,1980,428
61749,491,274,217,61.3,42,449,147
61750,129,64,65,15,76,53,0
61751,60,25,35,58,0,60,22
61752,4461,2336,2125,41.3,1041,3420,763
61753,3279,1751,1528,40.7,759,2520,608
61754,1107,601,506,39.1,266,841,114
61755,4530,2244,2286,40.7,1129,3401,680
61756,2564,1369,1195,41.2,746,1818,476
61759,1350,651,699,41.9,300,1050,258
61760,2257,1248,1009,40.3,536,1721,408
61761,53423,25294,28129,25.3,9205,44218,6152
61764,13688,7206,6482,41.6,2723,10965,2558
61769,673,317,356,37.2,173,500,132
61770,1146,539,607,37.8,329,817,186
61771,986,486,500,38.4,365,621,118
61772,252,107,145,48,37,215,39
61773,352,173,179,40.6,95,257,91
61774,836,474,362,41.4,132,704,159
61775,240,146,94,52.6,51,189,73
61776,1321,650,671,47.9,211,1110,248
61777,1049,529,520,39.5,272,777,204
61778,591,268,323,42.7,107,484,120
61801,27965,13880,14085,24.1,2257,25708,2534
61802,19722,9741,9981,39.6,3702,16020,3671
61810,183,87,96,50.2,31,152,33
61811,595,296,299,50,74,521,181
61812,288,132,156,48.5,77,211,69
61813,1665,820,845,44.2,301,1364,265
61814,1287,607,680,41.9,358,929,272
61815,298,164,134,44.3,67,231,33
61816,442,222,220,42.8,70,372,95
61817,2471,1256,1215,41.6,382,2089,433
61818,1579,737,842,38.4,405,1174,278
61820,38128,20550,17578,22.2,3787,34341,1770
61821,29072,14053,15019,35.5,6359,22713,4939
61822,27929,14256,13673,38.1,6471,21458,4673
61830,422,216,206,41,114,308,90
61831,139,80,59,60.7,19,120,61
61832,32631,15615,17016,39.2,8082,24549,6394
61833,1831,913,918,51.8,225,1606,479
61834,8281,4900,3381,42.2,1593,6688,1674
61839,589,259,330,42.3,156,433,83
61840,530,266,264,55,111,419,127
61841,1057,473,584,43.3,260,797,255
61842,2434,1188,1246,49.4,429,2005,486
61843,2138,1139,999,36.3,486,1652,288
61844,810,404,406,56,121,689,235
61845,251,141,110,58.8,47,204,61
61846,4666,2522,2144,42,850,3816,1057
61847,1194,582,612,50.3,220,974,342
61848,263,129,134,41.4,47,216,35
61849,1955,1014,941,41.9,500,1455,301
61850,466,231,235,42,134,332,97
61851,296,157,139,49.3,47,249,56
61852,138,68,70,56.2,10,128,13
61853,14288,7167,7121,38.5,4124,10164,1695
61854,1409,697,712,46.4,271,1138,266
61855,103,36,67,56.4,18,85,31
61856,8315,4170,4145,40.3,1922,6393,1803
61857,146,75,71,54.3,17,129,44
61858,2797,1313,1484,38.7,818,1979,580
61859,1244,647,597,37,275,969,202
61862,694,378,316,38.8,204,490,167
61863,821,414,407,41.7,213,608,141
61864,1754,912,842,36.5,470,1284,280
61865,1395,744,651,38.5,445,950,204
61866,13442,6380,7062,36.2,3654,9788,2256
61870,1230,654,576,39.7,319,911,248
61871,343,169,174,41.4,71,272,67
61872,543,265,278,59.7,82,461,174
61873,5811,2786,3025,40,1571,4240,993
61874,8653,3735,4918,38.1,2124,6529,1676
61875,1196,586,610,34.2,378,818,141
61876,833,448,385,35.6,293,540,150
61877,1185,595,590,40.8,254,931,254
61878,1217,582,635,49.3,192,1025,287
61880,4570,2008,2562,37.9,970,3600,519
61882,632,362,270,48,158,474,134
61883,4412,2069,2343,38.2,1155,3257,704
61884,1081,556,525,51.1,66,1015,213
61910,4947,2525,2422,34.8,1550,3397,724
61911,4647,2278,2369,32.8,1298,3349,978
61912,1173,544,629,48.7,196,977,259
61913,1229,529,700,46.5,238,991,304
61914,1783,839,944,46.4,408,1375,479
61917,493,269,224,55,116,377,154
61919,776,353,423,55.4,160,616,220
61920,20923,10326,10597,31.3,2855,18068,3129
61924,2317,1203,1114,43.9,548,1769,496
61925,1054,565,489,42.9,230,824,108
61928,643,285,358,37.6,162,481,93
61929,639,336,303,40.6,151,488,152
61930,749,329,420,38.7,217,532,129
61931,1336,632,704,35.9,455,881,287
61932,542,249,293,41.7,126,416,114
61933,1114,550,564,44.6,279,835,180
61936,286,139,147,40.4,107,179,35
61937,1663,750,913,42.6,412,1251,303
61938,20965,10248,10717,42.1,4434,16531,4187
61940,294,160,134,49.6,54,240,89
61941,196,111,85,31.8,62,134,10
61942,972,476,496,57.3,150,822,380
61943,1430,710,720,50.1,280,1150,360
61944,11562,5675,5887,45.7,2057,9505,2753
61949,152,75,77,55.7,20,132,35
61951,7777,3926,3851,40.2,1978,5799,1415
61953,6305,3168,3137,39.2,1478,4827,1036
61955,193,105,88,38.5,68,125,33
61956,2931,1489,1442,41.4,590,2341,574
61957,1778,928,850,41.2,388,1390,407
62001,1766,886,880,51.8,291,1475,494
62002,30166,14600,15566,41.4,6472,23694,5874
62006,485,229,256,40.1,115,370,91
62009,1713,929,784,39.8,372,1341,332
62010,11133,5519,5614,41.1,2502,8631,2306
62011,273,167,106,47.8,54,219,113
62012,6678,3584,3094,41.2,1549,5129,1261
62013,527,211,316,43.1,108,419,106
62014,3749,2036,1713,41.2,798,2951,544
62015,592,303,289,37.4,158,434,66
62016,3519,1907,1612,44.2,712,2807,783
62017,943,487,456,42.8,161,782,222
62018,2954,1406,1548,40.7,794,2160,451
62019,317,211,106,59,30,287,122
62021,925,496,429,57,124,801,201
62022,978,450,528,38.1,187,791,162
62023,150,84,66,31.3,59,91,27
62024,9350,4800,4550,44.3,1779,7571,1646
62025,35947,17522,18425,35.1,7738,28209,4920
62026,1054,464,590,19.1,0,1054,0
62027,519,295,224,50.5,90,429,98
62028,1070,539,531,21.2,111,959,190
62030,75,34,41,39.5,30,45,20
62031,717,380,337,50.2,122,595,153
62032,754,418,336,50.8,130,624,205
62033,4628,2356,2272,42.7,1054,3574,961
62034,14497,7298,7199,39.6,3358,11139,2745
62035,16172,7904,8268,49.7,2718,13454,4154
62036,548,260,288,56.7,75,473,232
62037,1542,807,735,53,224,1318,426
62040,40716,20495,20221,39.3,8880,31836,7094
62044,2256,1006,1250,40.1,570,1686,323
62045,520,264,256,60.3,53,467,235
62046,919,402,517,34.5,277,642,132
62047,1760,944,816,47.9,391,1369,343
62048,1626,748,878,39.9,332,1294,349
62049,8195,5013,3182,41.3,1538,6657,1541
62050,278,101,177,43,31,247,36
62051,793,382,411,48,76,717,147
62052,12625,6065,6560,42.2,2868,9757,2592
62053,332,188,144,39.1,97,235,29
62054,367,199,168,55.1,39,328,118
62056,8758,4333,4425,45.1,1674,7084,2042
62058,770,438,332,48.3,165,605,203
62059,629,260,369,29.7,183,446,106
62060,3534,1598,1936,46.1,550,2984,666
62061,1672,867,805,36.8,437,1235,343
62062,8461,3856,4605,48.8,1504,6957,1834
62063,977,422,555,54.6,70,907,171
62067,2106,919,1187,49,370,1736,532
62069,3230,1586,1644,49.2,519,2711,827
62074,1213,578,635,44,333,880,190
62075,3168,1502,1666,38.1,730,2438,747
62076,73,36,37,66.5,4,69,43
62077,317,128,189,48.2,60,257,60
62078,102,45,57,46.5,22,80,17
62079,469,236,233,39.7,109,360,0
62080,2688,1327,1361,41.7,711,1977,461
62081,359,102,257,34.6,105,254,47
62082,2547,1470,1077,51.4,428,2119,624
62083,157,99,58,56.7,37,120,20
62084,1601,762,839,40.2,355,1246,264
62085,167,74,93,60.3,22,145,64
62086,1213,576,637,48.6,197,1016,260
62087,2121,1045,1076,33.6,517,1604,271
62088,6439,3001,3438,43.9,1269,5170,1143
62089,528,264,264,58.7,72,456,192
62090,1053,447,606,44.6,170,883,222
62091,325,149,176,39.1,98,227,50
62092,2422,1126,1296,40.7,627,1795,467
62093,500,319,181,40.6,88,412,87
62094,1048,562,486,36.4,253,795,160
62095,10801,5217,5584,34.8,2499,8302,1494
62097,2723,1479,1244,47.6,413,2310,433
62098,32,11,21,65.8,0,32,20
62201,5166,2025,3141,40.2,918,4248,740
62203,6076,2917,3159,46.1,644,5432,1449
62204,5908,2585,3323,37,1728,4180,1105
62205,5754,3018,2736,52.3,745,5009,1554
62206,13477,6221,7256,30.7,4878,8599,1639
62207,6637,2613,4024,35,2008,4629,1119
62208,16690,8500,8190,39.6,3788,12902,2613
62214,1050,578,472,37.3,209,841,174
62215,2074,1056,1018,43,475,1599,354
62216,2980,1430,1550,35.8,790,2190,423
62217,718,391,327,51.7,155,563,233
62218,2009,957,1052,42.9,519,1490,318
62219,1046,581,465,43.6,199,847,216
62220,19277,9140,10137,40,4579,14698,3124
62221,29454,14349,15105,38.5,6784,22670,4519
62223,16534,7973,8561,43.5,3044,13490,3222
62225,5359,2894,2465,22.5,2175,3184,42
62226,29333,14487,14846,41,5794,23539,5000
62230,6352,3221,3131,39.8,1370,4982,1270
62231,6680,3339,3341,39,1293,5387,1160
62232,6920,3590,3330,43.7,1174,5746,1004
62233,8217,5505,2712,43.8,868,7349,1253
62234,32491,15950,16541,39.7,6756,25735,5498
62236,14630,7267,7363,41.5,3716,10914,2270
62237,2411,1264,1147,52.7,443,1968,663
62238,522,260,262,32,117,405,70
62239,4076,1941,2135,44,714,3362,565
62240,2197,1228,969,30.2,882,1315,228
62241,900,404,496,46.8,228,672,219
62242,1534,850,684,40.2,395,1139,370
62243,6271,3098,3173,43.5,1362,4909,1193
62244,933,522,411,41.6,266,667,176
62245,1698,847,851,48,379,1319,332
62246,10117,5623,4494,39.8,1578,8539,1796
62248,540,269,271,34.9,149,391,63
62249,16649,8097,8552,41.9,3656,12993,2987
62250,652,386,266,32.8,197,455,83
62253,717,345,372,45.2,154,563,148
62254,6586,3152,3434,36.7,975,5611,1294
62255,1030,510,520,42.5,289,741,175
62256,34,14,20,46,7,27,6
62257,1897,947,950,48.8,263,1634,459
62258,10572,5277,5295,38.5,2594,7978,1402
62260,6461,3203,3258,46.1,1187,5274,1221
62261,12,12,0,-,0,12,12
62262,1854,1057,797,41,373,1481,377
62263,5109,2484,2625,43.4,1053,4056,961
62264,3237,1621,1616,41.4,721,2516,622
62265,4418,2145,2273,40.9,979,3439,576
62266,13,13,0,-,0,13,0
62268,1001,549,452,45.9,202,799,204
62269,35467,17405,18062,37.3,9827,25640,5606
62271,1994,962,1032,46,441,1553,521
62272,1898,946,952,35.2,594,1304,343
62273,259,134,125,54.8,53,206,95
62274,7942,4786,3156,40.4,1291,6651,1461
62275,3004,1462,1542,38.1,689,2315,460
62277,1007,546,461,41,204,803,161
62278,6692,3350,3342,40.8,1630,5062,1461
62279,70,23,47,35.5,21,49,12
62280,562,316,246,41.9,155,407,59
62281,2811,1466,1345,37.5,815,1996,257
62282,646,340,306,40.8,119,527,121
62284,745,415,330,31,224,521,40
62285,4512,2243,2269,44,1041,3471,993
62286,5372,2630,2742,42.6,1208,4164,1221
62288,2701,1275,1426,47.6,482,2219,777
62289,397,199,198,48.7,41,356,70
62292,824,392,432,37.6,167,657,149
62293,4392,2241,2151,42.3,883,3509,1020
62294,15289,7334,7955,36.6,4137,11152,2071
62295,1449,678,771,44.3,260,1189,298
62297,338,183,155,62.4,36,302,157
62298,17192,8611,8581,43.4,3295,13897,3422
62301,30944,15199,15745,39.8,6434,24510,5903
62305,19473,9355,10118,44.7,4452,15021,4357
62311,777,393,384,40.9,209,568,132
62312,1933,900,1033,37,493,1440,308
62313,330,221,109,45.6,54,276,36
62314,470,242,228,37.6,81,389,76
62316,876,445,431,38.1,247,629,124
62319,240,137,103,58.4,41,199,86
62320,2557,1288,1269,36.1,829,1728,413
62321,3717,1980,1737,49.7,617,3100,949
62323,247,149,98,43.6,34,213,38
62324,1398,841,557,44.8,284,1114,319
62325,471,248,223,37,128,343,59
62326,2315,1279,1036,39.2,612,1703,505
62330,1472,727,745,50.4,247,1225,354
62334,166,91,75,48.1,45,121,27
62336,94,57,37,55.7,16,78,21
62338,1010,573,437,48.9,131,879,205
62339,1005,466,539,40.2,230,775,254
62340,1700,903,797,45.5,324,1376,338
62341,3453,1570,1883,44.3,812,2641,777
62343,761,324,437,36.3,171,590,121
62344,20,9,11,66.9,0,20,17
62345,379,224,155,43.2,74,305,75
62346,128,61,67,54.1,25,103,46
62347,1999,1028,971,45.2,502,1497,382
62348,219,99,120,38.8,56,163,23
62349,680,319,361,57.9,95,585,211
62351,1934,954,980,38.9,501,1433,366
62352,215,108,107,49.3,49,166,65
62353,5006,3435,1571,36.9,782,4224,706
62354,1435,728,707,44.8,260,1175,395
62355,1062,538,524,42.9,200,862,202
62356,633,372,261,19.9,252,381,56
62357,261,156,105,34.9,62,199,36
62358,513,300,213,44.2,121,392,119
62359,126,72,54,21,17,109,18
62360,1898,901,997,34.2,610,1288,315
62361,330,186,144,35.7,105,225,79
62362,353,168,185,51.9,74,279,94
62363,5195,2482,2713,49.1,1032,4163,1465
62365,406,250,156,53.7,90,316,70
62366,1440,810,630,30.8,486,954,199
62367,1349,755,594,49.7,187,1162,343
62370,332,136,196,53.5,44,288,76
62373,267,164,103,56.7,32,235,78
62374,211,123,88,47.9,26,185,38
62375,508,256,252,47.4,101,407,99
62376,1106,575,531,39.9,286,820,164
62378,814,298,516,38.8,234,580,135
62379,1800,831,969,43.4,426,1374,450
62380,452,198,254,23.4,162,290,58
62401,19240,9539,9701,39.6,4566,14674,3555
62410,1248,682,566,39.6,319,929,233
62411,4070,2066,2004,44,836,3234,962
62413,286,145,141,57.9,6,280,85
62414,1644,768,876,40.7,363,1281,367
62417,2807,1461,1346,43.4,688,2119,478
62418,2076,1066,1010,37.3,442,1634,321
62419,258,122,136,40.3,54,204,38
62420,4082,1874,2208,39.9,971,3111,854
62421,406,212,194,57.6,76,330,158
62422,938,454,484,42.7,247,691,155
62423,843,454,389,34.9,285,558,134
62424,2475,1275,1200,31.8,816,1659,201
62425,843,490,353,34.2,248,595,56
62426,890,487,403,51.4,134,756,233
62427,1948,874,1074,38.2,516,1432,384
62428,2801,1327,1474,40.4,690,2111,532
62431,719,341,378,39.9,179,540,163
62432,639,261,378,44.2,178,461,43
62433,1150,574,576,40.3,212,938,185
62434,335,180,155,57.1,53,282,120
62436,760,371,389,49.5,180,580,170
62438,211,110,101,58.9,0,211,79
62439,7005,3539,3466,40.7,1370,5635,1423
62440,1055,542,513,51.6,170,885,215
62441,6927,3505,3422,43.1,1508,5419,1341
62442,2540,1263,1277,43.5,590,1950,461
62443,1849,875,974,38.6,437,1412,292
62444,407,203,204,46.6,73,334,180
62445,1150,677,473,35.8,275,875,153
62446,353,198,155,43.1,91,262,67
62447,3172,1598,1574,43.2,658,2514,736
62448,5411,2855,2556,46.9,1074,4337,1195
62449,2957,1533,1424,47.8,581,2376,732
62450,12327,6075,6252,43.3,2820,9507,2537
62451,1981,986,995,46.8,411,1570,431
62452,325,183,142,47.8,51,274,86
62454,10604,5953,4651,41,2020,8584,1889
62458,2275,1154,1121,43.3,509,1766,416
62459,289,135,154,29.8,105,184,17
62460,1171,669,502,45.1,165,1006,234
62461,652,337,315,56.3,106,546,206
62462,1197,655,542,32.7,335,862,163
62463,1160,581,579,45.4,252,908,347
62464,157,111,46,23.9,45,112,20
62465,913,462,451,37.4,220,693,171
62466,4171,2885,1286,39.9,638,3533,597
62467,3929,2049,1880,38.8,974,2955,560
62468,2369,1277,1092,47.8,443,1926,565
62469,388,252,136,29.7,149,239,38
62471,10305,5588,4717,42.2,1770,8535,1800
62473,1143,577,566,49.7,204,939,270
62474,624,303,321,52.1,90,534,190
62475,289,150,139,21.6,113,176,16
62476,1385,739,646,46.8,242,1143,313
62477,778,417,361,41.4,158,620,202
62478,351,158,193,44.5,59,292,58
62479,808,397,411,37.2,248,560,159
62480,522,266,256,48.4,135,387,122
62481,329,161,168,41.9,107,222,45
62501,2242,1120,1122,47.6,492,1750,434
62510,1495,752,743,44.5,298,1197,364
62512,502,238,264,54.3,81,421,144
62513,1485,717,768,45.3,307,1178,311
62514,380,211,169,34.9,107,273,84
62515,1059,545,514,54.9,186,873,355
62517,238,128,110,28.2,43,195,26
62518,181,74,107,42.6,46,135,69
62519,46,23,23,31.5,0,46,6
62520,1513,684,829,51.3,298,1215,329
62521,33453,16548,16905,42.1,7930,25523,7243
62522,15010,6812,8198,35.4,3224,11786,2446
62523,800,604,196,38.3,0,800,90
62526,30572,14052,16520,42.6,5627,24945,6852
62530,1415,715,700,36.2,323,1092,301
62531,1892,1055,837,42.7,363,1529,317
62532,64,22,42,24,21,43,16
62533,788,343,445,37.5,244,544,106
62534,1062,536,526,49.9,173,889,296
62535,3856,2061,1795,41.4,1067,2789,774
62536,741,388,353,55,145,596,158
62537,329,162,167,29.6,113,216,36
62538,471,242,229,43.4,113,358,130
62539,1151,593,558,42.4,279,872,261
62540,1186,622,564,53.5,126,1060,241
62541,46,22,24,31.4,0,46,12
62543,652,363,289,31.3,138,514,73
62544,1600,771,829,42.7,353,1247,364
62545,1296,653,643,47.9,190,1106,285
62546,1564,843,721,42.8,396,1168,294
62547,767,470,297,40.2,222,545,121
62548,2202,972,1230,43.5,592,1610,395
62549,6684,3226,3458,37.9,2045,4639,1104
62550,2902,1475,1427,39.2,845,2057,487
62551,924,500,424,36.3,292,632,143
62553,359,186,173,47.9,66,293,72
62554,1727,744,983,41.4,432,1295,260
62555,1545,726,819,39.2,360,1185,157
62556,321,160,161,47.2,61,260,85
62557,7002,3621,3381,46.1,1283,5719,1668
62558,3489,1750,1739,45.8,627,2862,758
62560,1408,721,687,35.7,388,1020,200
62561,5107,2516,2591,50.1,1058,4049,1041
62563,5759,2780,2979,44.3,1490,4269,1115
62565,7590,3527,4063,46.3,1666,5924,1774
62567,899,480,419,48.7,104,795,188
62568,16292,8703,7589,40.2,3570,12722,3018
62570,630,278,352,26.9,199,431,32
62571,1321,651,670,56,171,1150,294
62572,530,264,266,40.7,105,425,38
62573,1319,676,643,40.2,334,985,295
62601,329,154,175,37.1,99,230,37
62610,150,74,76,45,40,110,26
62611,1114,558,556,39,266,848,282
